source,target,length,voltage_kV,capacity_MW,reactance
1346,1761,39.92216910771385,138,2839.8244308426297,8.385248709874785e-05
1348,1349,47.67245721838653,138,1889.7517265839722,0.00010013118508377764
1348,1426,44.936374475327945,138,1999.9256380667885,9.438431941887827e-05
1348,1449,61.0030614347918,230,4541.889403487941,4.612707858963464e-05
1348,1629,35.241057039595304,138,1879.785794661211,7.402028363704117e-05
1349,1198,78.13736511330865,230,5095.222055983474,5.908307380968518e-05
1198,1512,81.68211480267748,230,5469.80959921788,6.176341383945367e-05
1350,1364,37.253591276044716,138,1674.2366002984254,7.82474086873445e-05
1351,2017,38.459019797650804,138,2894.219981896433,8.07792896400983e-05
1352,1435,38.0947259876903,138,2413.639704934969,8.001412725832871e-05
1352,1466,30.867121103860484,138,2372.5684026410463,6.48332726399086e-05
1352,2189,32.35225456688296,138,2836.1049437026345,6.795264559311692e-05
1353,1354,26.27884501221477,138,1585.0791640342645,5.519606177738872e-05
1353,1379,40.912864743180606,138,2714.8076412506766,8.59333432959055e-05
1353,1859,54.24483200263892,230,4729.611308391822,4.1016886202373476e-05
1355,1562,28.270007462146218,138,1827.920334007539,5.9378297547040995e-05
1356,1357,55.01171789411157,230,5886.273310118476,4.159676211274977e-05
1356,1489,36.596421059624156,138,2362.9189364131917,7.686708897211542e-05
1356,1530,47.87288235920831,138,2166.983811792624,0.00010055215786433167
1356,1558,34.06032754944094,138,2950.348319454993,7.154028050712233e-05
1356,2007,59.12860718694624,230,4540.005418892985,4.4709721880488655e-05
1356,2120,38.354610047060895,138,1771.9087243826473,8.05599874964522e-05
1357,2139,31.834995525171607,138,2600.6010965295445,6.686619517994456e-05
1359,1719,36.581863003074304,138,1606.6691272591283,7.683651124359232e-05
1359,1867,38.4960264264573,138,1791.0916144509206,8.085701832904285e-05
1359,2044,38.3518355515574,138,2754.6207142152834,8.055415994866079e-05
1361,1360,85.5690945712012,230,6245.553617780559,6.470252897633362e-05
1361,1362,70.26888170279788,230,5726.207358695154,5.313336990759765e-05
1361,1444,60.56219173647959,230,6361.843661312651,4.579371775915281e-05
1361,1450,103.5487024344435,230,6939.470527379315,7.829769560260378e-05
1361,1487,59.53004166939569,230,6232.223961825697,4.501326402222737e-05
1361,1864,146.60030439023913,345,13676.680289491478,4.926706301709359e-05
1360,1363,45.1656824413014,138,2566.103196838815,9.486595765868809e-05
1360,1775,38.26203763758818,138,1931.4894012584687,8.036554849314887e-05
1360,1929,60.057752169775,230,6108.102381773725,4.541228897525521e-05
1360,1950,66.07093062638961,230,6750.570096892102,4.99591157855498e-05
1362,1371,70.8931036071528,230,7765.317295875066,5.360537134756356e-05
1363,1471,41.250206385409804,138,2356.182414955846,8.664189536948079e-05
1363,1919,38.111700514079565,138,2686.821320900163,8.004978053786929e-05
1365,1373,88.1631440814697,230,4252.137593555513,6.666400308617747e-05
1365,1500,42.35201733874316,138,2250.7725092215223,8.895613807759538e-05
1367,1388,31.21802332663779,138,2505.7675159762994,6.557030734433478e-05
1367,1400,51.998529116548134,230,4259.902322948495,3.9318358500225435e-05
1367,1624,36.47220093400583,138,1643.592280088846,7.66061771350679e-05
1369,1368,32.266926981365934,138,1525.7578029807764,6.777342361135462e-05
1369,1552,72.59238107421531,230,5832.307917177364,5.4890269243263e-05
1368,1903,28.988002748975322,138,1925.560750754895,6.088637418394312e-05
1368,1975,24.31550794976954,138,2525.8823810060317,5.1072270425896955e-05
1371,1370,50.45241272037638,230,6299.719326708619,3.814927237835643e-05
1371,1403,128.98675889489158,345,16616.800014581757,4.334778706822653e-05
1371,1445,73.57094114738837,230,5617.3071565014025,5.5630201245662287e-05
1371,1538,21.221681240224537,138,2255.2495346763253,4.4573999664407766e-05
1371,1539,22.777761798940947,138,2015.921489651921,4.784238983184404e-05
1370,1495,54.017495611030625,230,5773.952013677454,4.084498722951276e-05
1373,1372,79.5350741773717,230,7118.1017592654325,6.0139942667199773e-05
1372,1374,19.977159620090998,138,1573.0801000986594,4.1960007603635784e-05
1372,1451,76.12981619526595,230,7841.966602580058,5.756507840851867e-05
1374,1451,68.09785343819878,230,5911.481372391863,5.14917606337987e-05
1376,1375,26.055198331131535,138,2110.852372970949,5.47263144951303e-05
1376,1422,32.58785824003167,138,1748.6283441052224,6.84475073304593e-05
1377,1382,66.26544327289298,230,6918.660314764751,5.010619529141247e-05
1377,1406,94.39388399341625,230,5467.298282318374,7.137533761316919e-05
1379,1378,53.64033313772772,230,5737.314338610586,4.055979821378278e-05
1378,1400,67.02302228489033,230,7748.973131036195,5.067903386381122e-05
1378,1593,43.63840361738724,138,2591.471490475458,9.16580626284126e-05
1378,2021,60.776212955327345,230,5585.297723721958,4.595554854845168e-05
1378,2104,33.34228813606074,138,2360.5431684917453,7.003211118685304e-05
1382,1381,36.47637677873449,138,1785.604116954346,7.661494807547676e-05
1382,1383,61.86979358562137,230,4886.958562440454,4.678245261672694e-05
1381,1397,33.60465046000186,138,1564.4574112321518,7.058317676959012e-05
1383,1476,121.61523548174459,345,13738.515497083965,4.087048451392383e-05
1384,1895,26.964718881258563,138,2045.6225537282198,5.6636670618060416e-05
1385,1895,50.50836733835788,230,4171.078338966846,3.819158210839915e-05
1386,1387,60.36558508125792,230,4855.519395532564,4.5645054881858546e-05
1386,2096,25.226239014044587,138,2572.622456642079,5.298516911162484e-05
1386,2159,45.66600364372272,138,1804.0656846352813,9.591683184986917e-05
1388,1399,24.379362482202144,138,2758.398867126749,5.120639042680559e-05
1389,1478,28.83563297698511,138,2013.652350696375,6.056633685567131e-05
1389,1632,32.67651490404857,138,1583.3215989829396,6.863372170562605e-05
1391,1390,43.28149138999376,138,2279.0640417668706,9.09084045158449e-05
1391,1413,66.7998475273508,230,5915.02612820622,5.051028168419721e-05
1390,1425,33.38201827595966,138,2162.8082769193966,7.011556033597912e-05
1390,1439,49.55395160272097,138,2320.30180873859,0.0001040830741498025
1396,1395,23.523484097839276,138,1422.3038961359234,4.940870425927174e-05
1397,1393,30.065000955679306,138,2067.4925770792465,6.314850022196872e-05
1393,1404,25.474670549029597,138,2827.0706401677726,5.350697447811299e-05
1399,1400,25.14778355218215,138,1756.9496143498754,5.28203813320356e-05
1400,1401,30.751510535076093,138,2148.734412781968,6.459044430807833e-05
1400,1852,52.80884087063939,230,7764.6166546924915,3.993107060161769e-05
1403,1485,71.83401317061434,230,7696.140738367145,5.431683415547398e-05
1403,1540,127.10222373582938,345,13673.436876016096,4.271446292319408e-05
1403,1541,127.09425704165378,345,10215.959060885227,4.2711785605260666e-05
1405,1153,62.58344309004797,230,5451.775102196227,4.73220741701686e-05
1405,1406,64.51957459332567,230,6866.165312156698,4.878606774542584e-05
1153,1730,57.2119873198452,230,5518.158143224672,4.3260481905364994e-05
1406,1422,69.18151935710938,230,4865.985421869792,5.231116775584831e-05
1407,1219,64.48303330772367,230,4896.832730714684,4.875843728372301e-05
1219,1417,52.99192232667636,230,4702.571049277698,4.0069506485199516e-05
1219,1689,45.46565208728011,138,2976.0489017175537,9.549601362587714e-05
1219,1767,34.51067809890873,138,1804.2861965323368,7.248619638502148e-05
1219,1912,44.799979170035385,138,2580.7659888001194,9.409783484569498e-05
1409,1470,29.224480466844796,138,1578.081816783782,6.138307176400924e-05
1410,1419,76.61788795826857,230,4503.020948934665,5.7934130781299484e-05
1410,1498,50.93290813487089,230,4421.923395789991,3.8512595943191605e-05
1410,2113,55.29876489820176,230,4726.345957979604,4.181381088710908e-05
1412,1321,23.332106935482795,138,2944.5292459245707,4.9006735844324294e-05
1412,1411,27.85857146491899,138,1992.5521775777856,5.8514117758704036e-05
1412,1505,39.75522882383273,138,2322.865674946719,8.350184588076609e-05
1321,1505,58.86895342008135,230,6410.480274768578,4.451338632898401e-05
1321,1522,18.367565244041046,138,2088.060079642313,3.8579217063728304e-05
1321,2156,60.52385441213808,230,7614.938392440686,4.5764729234130876e-05
1413,2193,24.552229554085315,138,2900.2868489729044,5.156948026482948e-05
1416,1134,78.31661176051041,230,6873.037384677468,5.921861002685098e-05
1416,1414,23.50863101014834,138,2894.345675530737,4.937750684761256e-05
1416,1415,70.87721224654139,230,6700.651682813132,5.359335519587251e-05
1416,1920,47.82348587240899,138,1537.3355319493435,0.0001004484055291094
1134,1531,80.53442538826535,230,7890.913415264063,6.089559575672238e-05
1134,1610,19.634578849980482,138,2206.5904992843016,4.1240451270700446e-05
1415,1522,32.82114470783738,138,2808.268845673716,6.893750201184074e-05
1415,1844,53.813205128868745,230,6386.559918864251,4.069051427513705e-05
1415,1874,51.9404434727746,230,5080.8756327284245,3.9274437408525216e-05
1417,1921,52.85507260869198,230,6847.385216571978,3.996602843757427e-05
1418,1419,49.802191307814816,138,2317.159738179964,0.00010460447659696455
1418,1455,29.55594282220082,138,2319.7169172033423,6.20792749888696e-05
1418,1828,39.34491598696969,138,2615.654321941978,8.264002517742005e-05
1419,1453,44.3833333987298,138,1667.6849411129392,9.32227124526986e-05
1419,1454,55.87298586415877,230,4539.353950483841,4.2248004434146524e-05
1419,1535,84.79033937554726,230,4380.963029220315,6.411367816676542e-05
1419,1923,118.62794616712871,230,5124.153965710137,8.969977025869847e-05
1419,1963,83.44608519139834,230,7807.548877040003,6.309722887818399e-05
1422,1421,24.61093293013078,138,1757.0656041968782,5.169278078162314e-05
1422,1423,82.21837586101351,230,6823.747493828064,6.216890424273235e-05
1424,1924,37.0018405856927,138,1556.3374311004575,7.771863176999097e-05
1425,2016,40.599476557553025,138,2585.58802922197,8.527510304043904e-05
1426,1392,31.863771015559415,138,2064.507582757037,6.692663519336151e-05
1427,1449,32.57481983883417,138,2982.5407822361503,6.842012148463385e-05
1429,1428,51.0891449330521,230,4857.893683949075,3.863073340873505e-05
1428,2069,46.842435325589165,138,1473.0672474718567,9.838780786723202e-05
1431,1430,37.72961761580013,138,2467.2036767728146,7.924725397143485e-05
1431,1433,33.585974761225835,138,1752.4478047074645,7.054395034914059e-05
1430,1432,47.055576818311415,138,2059.2234012121357,9.883549006156567e-05
1430,1974,24.75569849965051,138,2022.9931349943672,5.1996846250053575e-05
1434,1930,67.82372709350756,230,6823.445530571706,5.128448173422122e-05
1435,1164,44.71125864628409,138,2420.395912014398,9.391148633960111e-05
1435,1436,60.530929752083736,230,4787.932947546429,4.577007920762476e-05
1435,2184,26.9855882949641,138,2174.033779724937,5.668050471532052e-05
1164,1865,39.38598311683999,138,1656.3665527575763,8.272628253904638e-05
1164,2184,19.09353388135375,138,1986.2572891210111,4.010404091861741e-05
1164,2189,28.18706286395406,138,2081.1871329124415,5.920408078965356e-05
1436,1462,33.112758839190704,138,2102.033203357342,6.955000806383261e-05
1438,1811,33.588890104952696,138,1866.8275331553048,7.05500737344102e-05
1439,1440,18.946098235874356,138,2371.3630367814376,3.9794367225108915e-05
1439,1516,44.22745872685094,138,2075.6360665383854,9.28953134359398e-05
1439,1526,50.951684552969304,230,6312.983196514543,3.852679361283124e-05
1439,1884,23.921227031707677,138,2566.577769536234,5.024412314998462e-05
1440,1320,27.11788661550155,138,1441.4318812499273,5.69583839855105e-05
1440,1811,26.939476458248095,138,2129.3711026179826,5.658365145609766e-05
1320,1527,22.358394844643886,138,2743.4743327323404,4.6961551868607195e-05
1441,1442,73.70253289856468,230,4157.634457685309,5.5729703514982755e-05
1441,1794,43.54300367099746,138,2540.2440761906196,9.14576846691818e-05
1442,1185,27.006532784793027,138,1926.1566008567042,5.672449650240081e-05
1442,1443,35.86161684873813,138,2555.1160954079496,7.532370688665854e-05
1442,1537,54.55697325851023,230,4636.746543017063,4.1252909836302636e-05
1442,1548,72.34910340822894,230,6270.484455910517,5.470631637673267e-05
1442,1987,98.33410376478342,230,4505.275153208996,7.435470984104606e-05
1444,1445,73.0688591063423,230,6852.282451231687,5.5250555089861854e-05
1446,1447,78.74226754513093,230,4106.989366445916,5.954046695284002e-05
1446,2077,32.14194811129215,138,2845.4921279253504,6.751091810815407e-05
1447,1347,80.0974649542824,230,7073.645756094122,6.056519089170692e-05
1447,2195,69.38197989276618,230,7814.841461430167,5.2462744720428114e-05
1347,1461,73.11769416083226,230,7848.21357045297,5.528748140705653e-05
1347,1842,49.99917824277731,138,1501.1488105012636,0.00010501822777310924
1448,1461,27.591945789039514,138,1627.2551406087287,5.795409743549572e-05
1451,1472,77.52377669760422,230,5487.298357270297,5.861911281482361e-05
1451,2118,41.716079277384154,138,2383.3171327460823,8.762041436123535e-05
1451,2119,38.16550148952455,138,2577.1110941779757,8.016278405697238e-05
1452,1541,84.939540870106,230,5556.286832935234,6.422649593202722e-05
1453,1456,31.483463429719798,138,2556.6104677816056,6.612783749153497e-05
1454,1457,32.42326212698691,138,2566.177675269356,6.810178980673579e-05
1455,1456,28.479027981897385,138,1699.48399334009,5.981732405355468e-05
1455,1457,29.244098349010425,138,1486.0158629524337,6.142427714557956e-05
1455,1598,41.656827576917195,138,2567.267539734713,8.749596214433353e-05
1458,1952,41.4212457444305,138,2355.2202193775183,8.700114628109745e-05
1460,1104,55.580434076048775,230,4666.220480652578,4.20267932522108e-05
1460,1461,88.31299303245306,230,7322.836669943539,6.677731042151461e-05
1460,2072,27.69502654173316,138,1531.2784802934627,5.8170608153188745e-05
1460,2074,41.825546752477806,138,2147.0807411771184,8.78503397447549e-05
1460,2081,35.63224218462944,138,1991.132457322143,7.484192855414712e-05
1460,2095,26.661317677867928,138,1655.3012163694953,5.599940701085471e-05
1460,2105,49.38731797622239,138,1882.9477221019283,0.00010373307703470361
1460,2108,38.56270633667194,138,2539.0613592949217,8.099707275083373e-05
1460,2123,44.33154158950938,138,1475.6984507712014,9.311392898447675e-05
1460,2144,40.568978095432676,138,2536.5379577689623,8.521104409878739e-05
1104,1556,59.03574475776519,230,6227.3294892674685,4.4639504542733606e-05
1104,1717,71.5869486234481,230,6261.674532202765,5.413001786272068e-05
1104,1753,41.335531475176424,138,2761.1853126187216,8.682111210917124e-05
1104,2061,31.16260208024364,138,1935.7463179961044,6.545390060962747e-05
1104,2121,48.87660276093247,138,2248.9497234962705,0.0001026603712684992
1461,2124,83.4140429979084,230,5376.517148454212,6.307300037649029e-05
1461,2125,83.60613507011188,230,6910.568558045177,6.321824958042487e-05
1462,1463,62.6668141872698,230,6403.84955615758,4.738511469736847e-05
1463,1953,92.10974616480566,230,5706.110724500786,6.964820125883227e-05
1466,1464,37.41308035307983,138,1574.3141173552292,7.858239939735312e-05
1466,1465,34.783385615118114,138,2191.455350124541,7.305899100003804e-05
1466,1908,24.200220637979864,138,1942.948299584099,5.0830121062759636e-05
1467,2138,26.9079240219774,138,2742.571541058494,5.6517378748114686e-05
1468,1173,52.86775730930523,230,5826.920533060327,3.9975619893614544e-05
1468,1484,75.48285860493242,230,7354.618633657293,5.707588552357839e-05
1468,1748,78.44218397174954,230,7019.915499403237,5.93135606591679e-05
1468,1954,45.42511524177901,138,2500.0356670518922,9.54108700730498e-05
1468,2188,33.156057908980955,138,2396.6243725077425,6.964095339000411e-05
1173,1484,32.71161225049312,138,1403.021689800716,6.870744013966208e-05
1173,1486,49.927753175934164,138,1949.2249950276714,0.0001048682066287212
1173,1487,22.479922074851636,138,2200.5378195484836,4.7216807550623055e-05
1173,1531,56.315074887249494,230,7607.341936784349,4.258228724933799e-05
1173,1649,58.468880696012064,230,7902.044784335831,4.421087387222085e-05
1470,2112,30.512722980889528,138,1591.4588951474664,6.40888951499465e-05
1471,2173,44.41292864157908,138,2898.43358734056,9.328487427342801e-05
1471,2188,18.780677719520632,138,2587.8646785206042,3.9446918125437156e-05
1472,1497,78.19075901822224,230,7346.992336962376,5.912344727275784e-05
1472,2128,43.98541185755231,138,1827.9063891912592,9.238691841535877e-05
1472,2129,38.15878136814253,138,1842.7877386937412,8.014866912023216e-05
1473,1530,44.03283132958498,138,2802.2671833935988,9.248651823059228e-05
1473,2131,38.587597737325204,138,1870.253715125681,8.104935462576182e-05
1474,1284,42.48734042563855,138,2282.4821882978245,8.924037056424816e-05
1474,1475,26.289164770794855,138,2318.1302318699095,5.521773738877306e-05
